comparison,metric,n_paired_seeds,baseline_mean,comparator_mean,mean_difference,difference_std,ci95_low,ci95_high,paired_t_p_value,seed_differences
prototype_separation_minus_baseline,rate,3,0.6729227299098585,0.7146325408830125,0.04170981097315418,0.09937934861550057,-0.2051621766887344,0.28858179863504274,0.5428324871670969,42:0.13354;43:0.05539;44:-0.0638009
prototype_separation_minus_baseline,error_rate,3,0.020150060999373266,0.010219190829964567,-0.009930870169408702,0.0037808060557534212,-0.019322913073203406,-0.0005388272656139982,0.04507263849967847,42:-0.00753707;43:-0.007966;44:-0.0142895
prototype_separation_minus_baseline,vtvf_cross_error_rate,3,0.013855673764317433,0.004272244466860533,-0.009583429297456899,0.00482558334073762,-0.02157084285522881,0.002403984260315014,0.07511661781205706,42:-0.00673441;43:-0.00686082;44:-0.0151551
prototype_separation_minus_baseline,vtvf_cross_errors,3,41.333333333333336,13.333333333333334,-28.0,17.320508075688775,-71.02652729696143,15.026527296961426,0.10739260171132636,42:-18;43:-18;44:-48
full_supervisor_minus_baseline,rate,3,0.6729227299098585,0.7833404935874434,0.11041776367758505,0.04200996709256479,0.006059220154847722,0.21477630720032237,0.04501770404141027,42:0.158178;43:0.0938897;44:0.0791855
full_supervisor_minus_baseline,error_rate,3,0.020150060999373266,0.0169524095491342,-0.003197651450239067,0.008281077810028752,-0.0237689891318154,0.017373686231337265,0.5724762100447909,42:-0.00305498;43:0.00501117;44:-0.0115491
full_supervisor_minus_baseline,vtvf_cross_error_rate,3,0.013855673764317433,0.010298652590562932,-0.0035570211737545004,0.004927083742980841,-0.0157965757084935,0.0086825333609845,0.3376078782854298,42:-0.00601409;43:0.00211542;44:-0.00677239
full_supervisor_minus_baseline,vtvf_cross_errors,3,41.333333333333336,34.666666666666664,-6.666666666666667,16.19670748434179,-46.90151853421032,33.56818520087699,0.5498508633936563,42:-15;43:12;44:-17
