variant,baseline,baseline,prototype_separation,prototype_separation,pro_minus_baseline,pro_minus_baseline
,mean,std,mean,std,mean,std
error_type,,,,,,
SR_to_VF,20.0,11.357816691600547,17.666666666666668,15.567059238447492,-2.3333333333333335,8.504900548115382
SR_to_VT,12.333333333333334,13.650396819628847,140.66666666666666,187.33481612699046,128.33333333333334,174.24216864276377
VF_to_SR,7.0,4.358898943540674,6.0,1.0,-1.0,3.4641016151377544
VF_to_VT,54.666666666666664,17.03917055884274,37.333333333333336,6.658328118479393,-17.333333333333332,10.785793124908958
VT_to_SR,46.666666666666664,49.74267115197306,35.0,42.33202097703345,-11.666666666666666,9.50438495292217
VT_to_VF,86.0,54.286278192559855,122.66666666666667,109.76945537504197,36.666666666666664,66.15386106141753
